event,step,episodes,episode_steps,episode_score,death_reason,avg_score,avg_loss,best_score,replay_size,eval_score,eval_score_median,eval_score_max,eval_reward,eval_death_self,eval_death_wall,eval_death_timeout,best_eval
episode,3622,477,12,0,self,,,3,3622,,,,,,,,
episode,3626,478,4,0,wall,,,3,3626,,,,,,,,
episode,3634,479,8,1,self,,,3,3634,,,,,,,,
episode,3639,480,5,0,wall,,,3,3639,,,,,,,,
episode,3649,481,10,0,wall,,,3,3649,,,,,,,,
episode,3667,482,18,1,wall,,,3,3667,,,,,,,,
episode,3673,483,6,0,self,,,3,3673,,,,,,,,
episode,3674,484,1,0,wall,,,3,3674,,,,,,,,
episode,3676,485,2,0,self,,,3,3676,,,,,,,,
episode,3681,486,5,0,wall,,,3,3681,,,,,,,,
episode,3685,487,4,0,self,,,3,3685,,,,,,,,
episode,3687,488,2,0,self,,,3,3687,,,,,,,,
episode,3704,489,17,0,self,,,3,3704,,,,,,,,
episode,3711,490,7,0,wall,,,3,3711,,,,,,,,
episode,3712,491,1,0,self,,,3,3712,,,,,,,,
episode,3720,492,8,0,self,,,3,3720,,,,,,,,
episode,3722,493,2,0,wall,,,3,3722,,,,,,,,
episode,3742,494,20,0,wall,,,3,3742,,,,,,,,
episode,3745,495,3,0,self,,,3,3745,,,,,,,,
episode,3755,496,10,1,self,,,3,3755,,,,,,,,
episode,3763,497,8,0,wall,,,3,3763,,,,,,,,
episode,3765,498,2,0,self,,,3,3765,,,,,,,,
episode,3769,499,4,0,wall,,,3,3769,,,,,,,,
episode,3773,500,4,0,self,,,3,3773,,,,,,,,
episode,3778,501,5,0,wall,,,3,3778,,,,,,,,
episode,3783,502,5,0,self,,,3,3783,,,,,,,,
episode,3785,503,2,0,wall,,,3,3785,,,,,,,,
episode,3788,504,3,0,self,,,3,3788,,,,,,,,
episode,3790,505,2,0,self,,,3,3790,,,,,,,,
episode,3791,506,1,0,self,,,3,3791,,,,,,,,
episode,3805,507,14,0,self,,,3,3805,,,,,,,,
episode,3809,508,4,0,wall,,,3,3809,,,,,,,,
episode,3812,509,3,0,wall,,,3,3812,,,,,,,,
episode,3827,510,15,0,self,,,3,3827,,,,,,,,
episode,3829,511,2,0,wall,,,3,3829,,,,,,,,
episode,3831,512,2,0,self,,,3,3831,,,,,,,,
episode,3836,513,5,0,wall,,,3,3836,,,,,,,,
episode,3838,514,2,0,self,,,3,3838,,,,,,,,
episode,3843,515,5,0,self,,,3,3843,,,,,,,,
episode,3844,516,1,0,self,,,3,3844,,,,,,,,
episode,3851,517,7,0,wall,,,3,3851,,,,,,,,
episode,3888,518,37,0,wall,,,3,3888,,,,,,,,
episode,3893,519,5,0,self,,,3,3893,,,,,,,,
episode,3895,520,2,0,self,,,3,3895,,,,,,,,
episode,3897,521,2,0,wall,,,3,3897,,,,,,,,
episode,3909,522,12,0,wall,,,3,3909,,,,,,,,
episode,3917,523,8,0,self,,,3,3917,,,,,,,,
episode,3919,524,2,0,self,,,3,3919,,,,,,,,
episode,3938,525,19,0,wall,,,3,3938,,,,,,,,
episode,3940,526,2,0,self,,,3,3940,,,,,,,,
episode,3946,527,6,0,self,,,3,3946,,,,,,,,
episode,3950,528,4,0,wall,,,3,3950,,,,,,,,
episode,3982,529,32,0,wall,,,3,3982,,,,,,,,
episode,3987,530,5,0,wall,,,3,3987,,,,,,,,
train,4000,530,,,,0.08,0.0,3,4000,,,,,,,,
episode,4016,531,29,0,wall,,,3,4016,,,,,,,,
episode,4017,532,1,0,self,,,3,4017,,,,,,,,
episode,4023,533,6,0,self,,,3,4023,,,,,,,,
episode,4028,534,5,0,self,,,3,4028,,,,,,,,
episode,4030,535,2,0,wall,,,3,4030,,,,,,,,
episode,4033,536,3,0,self,,,3,4033,,,,,,,,
episode,4039,537,6,0,self,,,3,4039,,,,,,,,
episode,4046,538,7,1,self,,,3,4046,,,,,,,,
episode,4048,539,2,0,self,,,3,4048,,,,,,,,
episode,4057,540,9,0,self,,,3,4057,,,,,,,,
episode,4061,541,4,0,wall,,,3,4061,,,,,,,,
episode,4064,542,3,0,wall,,,3,4064,,,,,,,,
episode,4066,543,2,0,wall,,,3,4066,,,,,,,,
episode,4078,544,12,0,wall,,,3,4078,,,,,,,,
episode,4085,545,7,0,self,,,3,4085,,,,,,,,
episode,4102,546,17,0,self,,,3,4102,,,,,,,,
episode,4103,547,1,0,wall,,,3,4103,,,,,,,,
episode,4118,548,15,0,wall,,,3,4118,,,,,,,,
episode,4126,549,8,0,self,,,3,4126,,,,,,,,
episode,4127,550,1,0,wall,,,3,4127,,,,,,,,
episode,4132,551,5,0,self,,,3,4132,,,,,,,,
episode,4134,552,2,0,self,,,3,4134,,,,,,,,
episode,4147,553,13,0,wall,,,3,4147,,,,,,,,
episode,4180,554,33,0,wall,,,3,4180,,,,,,,,
episode,4190,555,10,1,wall,,,3,4190,,,,,,,,
episode,4195,556,5,0,self,,,3,4195,,,,,,,,
episode,4209,557,14,0,self,,,3,4209,,,,,,,,
episode,4213,558,4,0,wall,,,3,4213,,,,,,,,
episode,4215,559,2,0,wall,,,3,4215,,,,,,,,
episode,4224,560,9,0,wall,,,3,4224,,,,,,,,
episode,4238,561,14,0,wall,,,3,4238,,,,,,,,
episode,4243,562,5,0,self,,,3,4243,,,,,,,,
episode,4245,563,2,0,wall,,,3,4245,,,,,,,,
episode,4249,564,4,0,self,,,3,4249,,,,,,,,
episode,4251,565,2,0,wall,,,3,4251,,,,,,,,
episode,4253,566,2,0,wall,,,3,4253,,,,,,,,
episode,4267,567,14,0,wall,,,3,4267,,,,,,,,
episode,4273,568,6,0,self,,,3,4273,,,,,,,,
episode,4275,569,2,0,self,,,3,4275,,,,,,,,
episode,4278,570,3,0,self,,,3,4278,,,,,,,,
episode,4279,571,1,0,wall,,,3,4279,,,,,,,,
episode,4284,572,5,0,self,,,3,4284,,,,,,,,
episode,4293,573,9,0,self,,,3,4293,,,,,,,,
episode,4301,574,8,0,self,,,3,4301,,,,,,,,
episode,4306,575,5,1,wall,,,3,4306,,,,,,,,
episode,4343,576,37,0,wall,,,3,4343,,,,,,,,
episode,4347,577,4,0,self,,,3,4347,,,,,,,,
episode,4354,578,7,0,wall,,,3,4354,,,,,,,,
episode,4359,579,5,0,self,,,3,4359,,,,,,,,
episode,4362,580,3,0,self,,,3,4362,,,,,,,,
episode,4377,581,15,0,wall,,,3,4377,,,,,,,,
episode,4379,582,2,0,self,,,3,4379,,,,,,,,
episode,4399,583,20,0,wall,,,3,4399,,,,,,,,
episode,4417,584,18,0,wall,,,3,4417,,,,,,,,
episode,4427,585,10,1,self,,,3,4427,,,,,,,,
episode,4429,586,2,0,wall,,,3,4429,,,,,,,,
episode,4432,587,3,0,self,,,3,4432,,,,,,,,
episode,4452,588,20,0,wall,,,3,4452,,,,,,,,
episode,4461,589,9,0,self,,,3,4461,,,,,,,,
episode,4472,590,11,1,self,,,3,4472,,,,,,,,
episode,4474,591,2,0,wall,,,3,4474,,,,,,,,
episode,4475,592,1,0,self,,,3,4475,,,,,,,,
episode,4476,593,1,0,wall,,,3,4476,,,,,,,,
episode,4484,594,8,0,wall,,,3,4484,,,,,,,,
episode,4487,595,3,0,self,,,3,4487,,,,,,,,
episode,4492,596,5,0,wall,,,3,4492,,,,,,,,
episode,4500,597,8,0,self,,,3,4500,,,,,,,,
episode,4517,598,17,0,wall,,,3,4517,,,,,,,,
episode,4519,599,2,0,wall,,,3,4519,,,,,,,,
episode,4532,600,13,1,wall,,,3,4532,,,,,,,,
episode,4550,601,18,0,wall,,,3,4550,,,,,,,,
episode,4552,602,2,0,self,,,3,4552,,,,,,,,
episode,4553,603,1,0,wall,,,3,4553,,,,,,,,
episode,4558,604,5,0,wall,,,3,4558,,,,,,,,
episode,4560,605,2,0,self,,,3,4560,,,,,,,,
episode,4562,606,2,0,self,,,3,4562,,,,,,,,
episode,4566,607,4,0,self,,,3,4566,,,,,,,,
episode,4603,608,37,0,self,,,3,4603,,,,,,,,
episode,4607,609,4,0,self,,,3,4607,,,,,,,,
episode,4616,610,9,0,self,,,3,4616,,,,,,,,
episode,4627,611,11,1,wall,,,3,4627,,,,,,,,
episode,4634,612,7,1,wall,,,3,4634,,,,,,,,
episode,4638,613,4,1,wall,,,3,4638,,,,,,,,
episode,4640,614,2,0,wall,,,3,4640,,,,,,,,
episode,4659,615,19,0,wall,,,3,4659,,,,,,,,
episode,4660,616,1,0,self,,,3,4660,,,,,,,,
episode,4663,617,3,0,self,,,3,4663,,,,,,,,
episode,4675,618,12,0,wall,,,3,4675,,,,,,,,
episode,4689,619,14,0,self,,,3,4689,,,,,,,,
episode,4690,620,1,0,wall,,,3,4690,,,,,,,,
episode,4695,621,5,0,wall,,,3,4695,,,,,,,,
episode,4703,622,8,0,self,,,3,4703,,,,,,,,
episode,4709,623,6,0,wall,,,3,4709,,,,,,,,
episode,4713,624,4,0,self,,,3,4713,,,,,,,,
episode,4724,625,11,0,wall,,,3,4724,,,,,,,,
episode,4741,626,17,0,wall,,,3,4741,,,,,,,,
episode,4773,627,32,2,self,,,3,4773,,,,,,,,
episode,4776,628,3,0,wall,,,3,4776,,,,,,,,
episode,4778,629,2,0,wall,,,3,4778,,,,,,,,
episode,4782,630,4,0,wall,,,3,4782,,,,,,,,
episode,4787,631,5,0,wall,,,3,4787,,,,,,,,
episode,4847,632,60,0,wall,,,3,4847,,,,,,,,
episode,4852,633,5,0,wall,,,3,4852,,,,,,,,
episode,4855,634,3,0,wall,,,3,4855,,,,,,,,
episode,4858,635,3,0,self,,,3,4858,,,,,,,,
episode,4867,636,9,0,wall,,,3,4867,,,,,,,,
episode,4877,637,10,0,wall,,,3,4877,,,,,,,,
episode,4888,638,11,0,self,,,3,4888,,,,,,,,
episode,4889,639,1,0,wall,,,3,4889,,,,,,,,
episode,4891,640,2,0,self,,,3,4891,,,,,,,,
episode,4893,641,2,0,self,,,3,4893,,,,,,,,
episode,4898,642,5,0,self,,,3,4898,,,,,,,,
episode,4906,643,8,0,self,,,3,4906,,,,,,,,
episode,4909,644,3,0,self,,,3,4909,,,,,,,,
episode,4927,645,18,0,wall,,,3,4927,,,,,,,,
episode,4939,646,12,0,self,,,3,4939,,,,,,,,
episode,4940,647,1,0,wall,,,3,4940,,,,,,,,
episode,4945,648,5,0,wall,,,3,4945,,,,,,,,
episode,4947,649,2,0,self,,,3,4947,,,,,,,,
episode,4955,650,8,1,wall,,,3,4955,,,,,,,,
episode,4963,651,8,0,wall,,,3,4963,,,,,,,,
episode,4964,652,1,0,self,,,3,4964,,,,,,,,
episode,4970,653,6,0,self,,,3,4970,,,,,,,,
episode,4974,654,4,0,self,,,3,4974,,,,,,,,
episode,4981,655,7,0,wall,,,3,4981,,,,,,,,
episode,4983,656,2,0,wall,,,3,4983,,,,,,,,
episode,4993,657,10,0,self,,,3,4993,,,,,,,,
episode,4995,658,2,0,wall,,,3,4995,,,,,,,,
episode,5064,659,69,0,wall,,,3,5064,,,,,,,,
episode,5067,660,3,0,wall,,,3,5067,,,,,,,,
episode,5077,661,10,0,self,,,3,5077,,,,,,,,
episode,5093,662,16,0,wall,,,3,5093,,,,,,,,
episode,5096,663,3,0,self,,,3,5096,,,,,,,,
episode,5099,664,3,0,wall,,,3,5099,,,,,,,,
episode,5111,665,12,0,wall,,,3,5111,,,,,,,,
episode,5113,666,2,0,self,,,3,5113,,,,,,,,
episode,5115,667,2,0,wall,,,3,5115,,,,,,,,
episode,5147,668,32,0,wall,,,3,5147,,,,,,,,
episode,5179,669,32,0,wall,,,3,5179,,,,,,,,
episode,5181,670,2,0,wall,,,3,5181,,,,,,,,
episode,5186,671,5,0,wall,,,3,5186,,,,,,,,
episode,5190,672,4,0,self,,,3,5190,,,,,,,,
episode,5207,673,17,0,wall,,,3,5207,,,,,,,,
episode,5211,674,4,0,wall,,,3,5211,,,,,,,,
episode,5212,675,1,0,self,,,3,5212,,,,,,,,
episode,5225,676,13,0,self,,,3,5225,,,,,,,,
episode,5232,677,7,0,self,,,3,5232,,,,,,,,
episode,5238,678,6,1,wall,,,3,5238,,,,,,,,
episode,5240,679,2,0,self,,,3,5240,,,,,,,,
episode,5245,680,5,0,self,,,3,5245,,,,,,,,
episode,5255,681,10,0,self,,,3,5255,,,,,,,,
episode,5260,682,5,0,self,,,3,5260,,,,,,,,
episode,5265,683,5,0,self,,,3,5265,,,,,,,,
episode,5268,684,3,0,wall,,,3,5268,,,,,,,,
episode,5271,685,3,0,wall,,,3,5271,,,,,,,,
episode,5283,686,12,0,wall,,,3,5283,,,,,,,,
episode,5289,687,6,0,self,,,3,5289,,,,,,,,
episode,5291,688,2,0,self,,,3,5291,,,,,,,,
episode,5295,689,4,0,self,,,3,5295,,,,,,,,
episode,5300,690,5,0,self,,,3,5300,,,,,,,,
episode,5306,691,6,0,wall,,,3,5306,,,,,,,,
episode,5307,692,1,0,wall,,,3,5307,,,,,,,,
episode,5325,693,18,0,wall,,,3,5325,,,,,,,,
episode,5326,694,1,0,wall,,,3,5326,,,,,,,,
episode,5335,695,9,0,wall,,,3,5335,,,,,,,,
episode,5349,696,14,0,wall,,,3,5349,,,,,,,,
episode,5361,697,12,0,wall,,,3,5361,,,,,,,,
episode,5364,698,3,0,self,,,3,5364,,,,,,,,
episode,5370,699,6,0,wall,,,3,5370,,,,,,,,
episode,5372,700,2,0,self,,,3,5372,,,,,,,,
episode,5379,701,7,1,wall,,,3,5379,,,,,,,,
episode,5383,702,4,0,wall,,,3,5383,,,,,,,,
episode,5389,703,6,0,wall,,,3,5389,,,,,,,,
episode,5400,704,11,0,self,,,3,5400,,,,,,,,
episode,5404,705,4,0,wall,,,3,5404,,,,,,,,
episode,5409,706,5,0,self,,,3,5409,,,,,,,,
episode,5410,707,1,0,wall,,,3,5410,,,,,,,,
episode,5413,708,3,0,wall,,,3,5413,,,,,,,,
episode,5416,709,3,0,self,,,3,5416,,,,,,,,
episode,5422,710,6,0,self,,,3,5422,,,,,,,,
episode,5468,711,46,0,wall,,,3,5468,,,,,,,,
episode,5525,712,57,0,wall,,,3,5525,,,,,,,,
episode,5545,713,20,1,wall,,,3,5545,,,,,,,,
episode,5549,714,4,0,self,,,3,5549,,,,,,,,
episode,5552,715,3,1,wall,,,3,5552,,,,,,,,
episode,5554,716,2,0,self,,,3,5554,,,,,,,,
episode,5563,717,9,0,wall,,,3,5563,,,,,,,,
episode,5568,718,5,0,wall,,,3,5568,,,,,,,,
episode,5575,719,7,0,wall,,,3,5575,,,,,,,,
episode,5591,720,16,0,self,,,3,5591,,,,,,,,
episode,5593,721,2,0,wall,,,3,5593,,,,,,,,
episode,5643,722,50,0,timeout,,,3,5643,,,,,,,,
episode,5647,723,4,0,self,,,3,5647,,,,,,,,
episode,5649,724,2,1,wall,,,3,5649,,,,,,,,
episode,5673,725,24,0,wall,,,3,5673,,,,,,,,
episode,5686,726,13,0,wall,,,3,5686,,,,,,,,
episode,5695,727,9,0,wall,,,3,5695,,,,,,,,
episode,5701,728,6,0,wall,,,3,5701,,,,,,,,
episode,5703,729,2,0,wall,,,3,5703,,,,,,,,
episode,5719,730,16,1,wall,,,3,5719,,,,,,,,
episode,5775,731,56,0,wall,,,3,5775,,,,,,,,
episode,5795,732,20,0,wall,,,3,5795,,,,,,,,
episode,5802,733,7,0,wall,,,3,5802,,,,,,,,
episode,5810,734,8,0,wall,,,3,5810,,,,,,,,
episode,5816,735,6,0,self,,,3,5816,,,,,,,,
episode,5822,736,6,0,self,,,3,5822,,,,,,,,
episode,5836,737,14,0,wall,,,3,5836,,,,,,,,
episode,5859,738,23,0,wall,,,3,5859,,,,,,,,
episode,5866,739,7,0,wall,,,3,5866,,,,,,,,
episode,5869,740,3,0,self,,,3,5869,,,,,,,,
episode,5874,741,5,0,wall,,,3,5874,,,,,,,,
episode,5885,742,11,0,wall,,,3,5885,,,,,,,,
episode,5886,743,1,0,self,,,3,5886,,,,,,,,
episode,5895,744,9,0,wall,,,3,5895,,,,,,,,
episode,5898,745,3,0,self,,,3,5898,,,,,,,,
episode,5907,746,9,0,self,,,3,5907,,,,,,,,
episode,5913,747,6,0,wall,,,3,5913,,,,,,,,
episode,5922,748,9,0,self,,,3,5922,,,,,,,,
episode,5951,749,29,0,self,,,3,5951,,,,,,,,
episode,5952,750,1,0,self,,,3,5952,,,,,,,,
episode,5954,751,2,0,self,,,3,5954,,,,,,,,
episode,5960,752,6,0,self,,,3,5960,,,,,,,,
episode,5962,753,2,0,wall,,,3,5962,,,,,,,,
episode,5966,754,4,0,wall,,,3,5966,,,,,,,,
episode,5974,755,8,0,self,,,3,5974,,,,,,,,
episode,5983,756,9,0,self,,,3,5983,,,,,,,,
train,6000,756,,,,0.06,1.4576801723241806,3,6000,,,,,,,,
episode,6005,757,22,0,wall,,,3,6005,,,,,,,,
episode,6007,758,2,0,wall,,,3,6007,,,,,,,,
episode,6014,759,7,0,wall,,,3,6014,,,,,,,,
episode,6059,760,45,0,wall,,,3,6059,,,,,,,,
episode,6066,761,7,0,wall,,,3,6066,,,,,,,,
episode,6116,762,50,0,timeout,,,3,6116,,,,,,,,
episode,6119,763,3,0,self,,,3,6119,,,,,,,,
episode,6121,764,2,0,self,,,3,6121,,,,,,,,
episode,6171,765,50,0,timeout,,,3,6171,,,,,,,,
episode,6221,766,50,0,timeout,,,3,6221,,,,,,,,
episode,6225,767,4,0,self,,,3,6225,,,,,,,,
episode,6230,768,5,0,self,,,3,6230,,,,,,,,
episode,6237,769,7,0,self,,,3,6237,,,,,,,,
episode,6247,770,10,0,self,,,3,6247,,,,,,,,
episode,6251,771,4,0,self,,,3,6251,,,,,,,,
episode,6253,772,2,0,self,,,3,6253,,,,,,,,
episode,6275,773,22,0,self,,,3,6275,,,,,,,,
episode,6387,774,112,0,wall,,,3,6387,,,,,,,,
episode,6389,775,2,0,self,,,3,6389,,,,,,,,
episode,6564,776,175,0,wall,,,3,6564,,,,,,,,
episode,6568,777,4,0,wall,,,3,6568,,,,,,,,
episode,6571,778,3,0,self,,,3,6571,,,,,,,,
episode,6575,779,4,0,self,,,3,6575,,,,,,,,
episode,6620,780,45,1,wall,,,3,6620,,,,,,,,
episode,6621,781,1,0,self,,,3,6621,,,,,,,,
episode,6652,782,31,0,wall,,,3,6652,,,,,,,,
episode,6664,783,12,0,wall,,,3,6664,,,,,,,,
episode,6669,784,5,1,self,,,3,6669,,,,,,,,
episode,6672,785,3,0,self,,,3,6672,,,,,,,,
episode,6685,786,13,0,wall,,,3,6685,,,,,,,,
episode,6687,787,2,0,self,,,3,6687,,,,,,,,
episode,6697,788,10,0,wall,,,3,6697,,,,,,,,
episode,6842,789,145,0,wall,,,3,6842,,,,,,,,
episode,6845,790,3,0,self,,,3,6845,,,,,,,,
episode,6848,791,3,0,self,,,3,6848,,,,,,,,
episode,6850,792,2,0,self,,,3,6850,,,,,,,,
episode,6856,793,6,0,self,,,3,6856,,,,,,,,
episode,6878,794,22,1,self,,,3,6878,,,,,,,,
episode,6894,795,16,2,self,,,3,6894,,,,,,,,
episode,6896,796,2,0,self,,,3,6896,,,,,,,,
episode,6937,797,41,0,wall,,,3,6937,,,,,,,,
episode,6939,798,2,0,self,,,3,6939,,,,,,,,
