generation,best_score,best_coverage,avg_score,avg_coverage,median_score,min_score,max_score,best_ever_score,best_ever_coverage,elite_avg_score,sigma,gen_time,total_time,single_best_score,single_best_coverage
303,57.2,0.6020000000000001,40.716,0.4371599999999999,45.2,0.2,57.2,60.6,0.636,53.504000000000005,0.08000000000000002,9.91,2447.81,69,0.72
304,57.2,0.6020000000000001,39.79533333333333,0.4279533333333333,45.2,0.2,57.2,60.6,0.636,52.943999999999996,0.08000000000000002,9.75,2457.59,65,0.68
305,58.2,0.612,39.711999999999996,0.42712000000000006,44.8,0.0,58.2,60.6,0.636,52.992,0.08000000000000002,9.79,2467.40,67,0.7
306,58.4,0.6140000000000001,39.084,0.42084000000000005,43.9,0.2,58.4,60.6,0.636,52.448,0.08000000000000002,9.50,2476.93,67,0.7
307,57.2,0.602,40.263333333333335,0.4326333333333334,46.0,0.0,57.2,60.6,0.636,53.46,0.08000000000000002,9.72,2486.67,65,0.68
308,57.2,0.602,39.09199999999999,0.42091999999999996,43.9,0.0,57.2,60.6,0.636,52.916,0.08000000000000002,9.48,2496.18,66,0.69
309,57.2,0.602,38.80266666666667,0.41802666666666666,44.8,0.2,57.2,60.6,0.636,53.464,0.08000000000000002,9.59,2505.79,66,0.69
310,58.2,0.612,40.11666666666667,0.43116666666666664,44.7,0.0,58.2,60.6,0.636,53.075999999999986,0.08000000000000002,9.45,2515.27,66,0.69
311,55.6,0.586,38.266666666666666,0.4126666666666667,44.3,0.4,55.6,60.6,0.636,52.367999999999995,0.08000000000000002,9.43,2524.73,64,0.67
312,56.8,0.598,39.47133333333334,0.42471333333333333,44.8,0.0,56.8,60.6,0.636,52.864,0.08000000000000002,9.49,2534.25,65,0.68
313,57.4,0.604,39.596,0.42596000000000006,44.3,0.4,57.4,60.6,0.636,53.07999999999999,0.08000000000000002,9.40,2543.67,64,0.67
314,59.0,0.62,38.216,0.41215999999999997,44.8,0.2,59.0,60.6,0.636,52.84,0.08000000000000002,9.20,2552.90,70,0.73
315,58.6,0.616,37.92333333333333,0.4092333333333334,44.3,0.0,58.6,60.6,0.636,53.03200000000001,0.08000000000000002,9.15,2562.07,65,0.68
316,55.8,0.5880000000000001,39.251333333333335,0.4225133333333333,45.5,0.0,55.8,60.6,0.636,52.864000000000004,0.08000000000000002,9.70,2571.79,65,0.68
317,57.6,0.606,42.50266666666666,0.4550266666666667,46.8,0.2,57.6,60.6,0.636,53.455999999999996,0.08000000000000002,10.09,2581.91,65,0.68
318,56.6,0.596,40.778000000000006,0.43778,45.6,0.0,56.6,60.6,0.636,52.931999999999995,0.08000000000000002,9.77,2591.70,69,0.72
319,56.2,0.592,37.62466666666667,0.40624666666666664,43.0,0.0,56.2,60.6,0.636,52.29200000000001,0.08000000000000002,9.34,2601.07,66,0.69
320,57.6,0.606,38.97866666666666,0.41978666666666664,44.8,0.2,57.6,60.6,0.636,52.507999999999996,0.08000000000000002,9.51,2610.61,66,0.69
321,56.0,0.5900000000000001,39.18866666666667,0.4218866666666667,43.9,0.0,56.0,60.6,0.636,52.592000000000006,0.08000000000000002,9.48,2620.12,67,0.7
322,57.4,0.604,39.065999999999995,0.42066000000000003,44.3,0.2,57.4,60.6,0.636,52.02400000000001,0.08000000000000002,9.44,2629.58,66,0.69
323,56.4,0.594,40.20066666666667,0.4320066666666667,44.5,0.0,56.4,60.6,0.636,53.088,0.08000000000000002,9.45,2639.06,66,0.69
324,56.8,0.5980000000000001,41.90133333333333,0.4490133333333334,45.6,0.2,56.8,60.6,0.636,52.64,0.08000000000000002,10.01,2649.09,69,0.72
325,56.8,0.5980000000000001,41.94133333333333,0.4494133333333334,45.7,0.2,56.8,60.6,0.636,52.995999999999995,0.08000000000000002,9.93,2659.06,66,0.69
326,61.0,0.64,40.797333333333334,0.4379733333333333,44.8,0.0,61.0,61.0,0.64,53.14,0.08000000000000002,9.58,2668.67,68,0.71
327,58.0,0.61,41.885999999999996,0.44886000000000004,45.0,0.2,58.0,61.0,0.64,52.907999999999994,0.08000000000000002,9.77,2678.47,68,0.71
328,57.2,0.602,41.346666666666664,0.44346666666666673,45.3,0.2,57.2,61.0,0.64,53.004,0.08000000000000002,9.54,2688.04,69,0.72
329,58.2,0.6119999999999999,42.144,0.45144000000000006,45.6,0.0,58.2,61.0,0.64,53.196000000000005,0.08000000000000002,9.66,2697.73,70,0.73
330,58.8,0.618,41.61933333333333,0.44619333333333333,44.4,0.4,58.8,61.0,0.64,52.796000000000014,0.08000000000000002,9.40,2707.16,68,0.71
331,58.2,0.612,41.35733333333334,0.4435733333333333,44.4,0.0,58.2,61.0,0.64,52.903999999999996,0.08000000000000002,9.75,2716.95,68,0.71
332,58.0,0.61,41.14333333333333,0.44143333333333334,45.2,0.4,58.0,61.0,0.64,53.38399999999999,0.08000000000000002,9.60,2726.58,72,0.75
333,57.6,0.606,40.28,0.4328,45.5,0.0,57.6,61.0,0.64,53.61600000000001,0.08000000000000002,9.40,2736.02,69,0.72
334,57.4,0.6039999999999999,40.755333333333326,0.4375533333333334,45.0,0.2,57.4,61.0,0.64,53.21200000000001,0.08000000000000002,9.62,2745.67,69,0.72
335,56.2,0.592,41.05133333333333,0.4405133333333333,44.5,0.0,56.2,61.0,0.64,52.84400000000001,0.08000000000000002,9.36,2755.07,67,0.7
336,57.8,0.608,41.72466666666667,0.4472466666666667,45.3,0.6,57.8,61.0,0.64,53.34,0.08000000000000002,9.75,2764.85,69,0.72
337,58.8,0.618,40.59466666666667,0.43594666666666665,44.4,0.0,58.8,61.0,0.64,53.355999999999995,0.08000000000000002,9.37,2774.25,69,0.72
338,57.4,0.6039999999999999,40.66799999999999,0.43667999999999996,43.7,0.4,57.4,61.0,0.64,53.17599999999999,0.08000000000000002,9.31,2783.59,69,0.72
339,58.4,0.614,40.256,0.4325600000000001,44.4,0.0,58.4,61.0,0.64,53.75199999999999,0.08000000000000002,9.23,2792.85,69,0.72
340,59.2,0.6220000000000001,40.742000000000004,0.4374200000000001,45.6,0.2,59.2,61.0,0.64,54.22400000000002,0.08000000000000002,9.55,2802.44,69,0.72
341,57.8,0.608,42.10799999999999,0.45108000000000004,45.6,0.2,57.8,61.0,0.64,53.688,0.08000000000000002,9.82,2812.29,70,0.73
342,60.6,0.6359999999999999,39.84866666666666,0.4284866666666666,45.3,0.0,60.6,61.0,0.64,53.988,0.08000000000000002,9.45,2821.78,68,0.71
343,57.4,0.604,40.57333333333333,0.4357333333333334,45.599999999999994,0.0,57.4,61.0,0.64,53.62799999999999,0.08000000000000002,9.45,2831.25,67,0.7
344,59.2,0.622,42.855333333333334,0.45855333333333337,47.4,0.0,59.2,61.0,0.64,54.42400000000001,0.08000000000000002,9.92,2841.20,67,0.7
345,58.8,0.618,41.57266666666666,0.4457266666666666,45.6,0.0,58.8,61.0,0.64,54.33999999999999,0.08000000000000002,9.81,2851.05,71,0.74
346,58.0,0.6100000000000001,42.690666666666665,0.4569066666666667,47.2,0.2,58.0,61.0,0.64,53.59199999999999,0.08000000000000002,10.18,2861.27,67,0.7
347,58.8,0.6180000000000001,43.218,0.46218,46.8,0.0,58.8,61.0,0.64,54.24,0.08000000000000002,10.27,2871.57,68,0.71
348,57.8,0.608,43.891333333333336,0.46891333333333324,47.8,0.0,57.8,61.0,0.64,54.336000000000006,0.08000000000000002,10.50,2882.11,70,0.73
349,58.4,0.6140000000000001,43.175333333333334,0.46175333333333335,46.7,0.0,58.4,61.0,0.64,54.07599999999999,0.08000000000000002,10.26,2892.40,65,0.68
350,58.0,0.61,42.762,0.45762,47.0,0.4,58.0,61.0,0.64,54.076,0.08000000000000002,10.60,2903.03,66,0.69
351,58.2,0.6119999999999999,43.80266666666667,0.46802666666666665,47.2,0.0,58.2,61.0,0.64,53.720000000000006,0.08000000000000002,10.61,2913.68,69,0.72
352,57.6,0.606,42.322,0.45322,47.5,0.0,57.6,61.0,0.64,54.11600000000001,0.08000000000000002,10.49,2924.20,69,0.72
353,57.2,0.602,42.797333333333334,0.45797333333333334,47.5,0.6,57.2,61.0,0.64,53.77199999999999,0.08000000000000002,10.32,2934.55,67,0.7
354,58.0,0.61,44.22,0.47220000000000006,47.7,0.4,58.0,61.0,0.64,53.94799999999999,0.08000000000000002,10.14,2944.72,70,0.73
355,58.6,0.6159999999999999,43.30533333333334,0.4630533333333333,47.3,0.2,58.6,61.0,0.64,54.128,0.08000000000000002,10.26,2955.01,66,0.69
356,58.8,0.618,44.25533333333333,0.4725533333333333,47.5,0.0,58.8,61.0,0.64,54.55200000000001,0.08000000000000002,10.77,2965.82,66,0.69
357,57.0,0.6,44.026666666666664,0.4702666666666667,48.0,0.0,57.0,61.0,0.64,54.17199999999999,0.08000000000000002,10.37,2976.22,69,0.72
358,58.8,0.618,42.961333333333336,0.4596133333333334,47.6,0.2,58.8,61.0,0.64,53.9,0.08000000000000002,10.02,2986.28,65,0.68
359,58.8,0.618,42.151999999999994,0.45152000000000003,47.2,0.0,58.8,61.0,0.64,54.536,0.08000000000000002,10.51,2996.83,69,0.72
360,57.6,0.6060000000000001,42.70666666666666,0.4570666666666667,46.7,0.0,57.6,61.0,0.64,53.852000000000004,0.08000000000000002,10.07,3006.92,68,0.71
361,57.8,0.608,42.245999999999995,0.45246,46.4,0.0,57.8,61.0,0.64,53.756,0.08000000000000002,10.49,3017.45,69,0.72
362,55.4,0.584,42.361333333333334,0.45361333333333337,47.0,0.0,55.4,61.0,0.64,52.83199999999999,0.08000000000000002,10.43,3027.92,64,0.67
363,56.6,0.596,42.57333333333333,0.4557333333333333,48.0,0.2,56.6,61.0,0.64,53.42,0.08000000000000002,10.28,3038.23,67,0.7
364,58.6,0.6159999999999999,41.851333333333336,0.4485133333333333,46.7,0.0,58.6,61.0,0.64,53.83200000000001,0.08000000000000002,9.91,3048.17,66,0.69
365,57.2,0.6020000000000001,41.577333333333335,0.44577333333333335,46.8,0.0,57.2,61.0,0.64,53.64,0.08000000000000002,10.21,3058.42,67,0.7
366,57.6,0.606,41.12133333333334,0.44121333333333335,45.8,0.2,57.6,61.0,0.64,53.803999999999995,0.08000000000000002,9.98,3068.43,67,0.7
367,56.4,0.5940000000000001,40.838,0.43838000000000005,45.0,0.2,56.4,61.0,0.64,53.3,0.08000000000000002,9.72,3078.18,65,0.68
368,57.2,0.602,41.165333333333336,0.44165333333333334,46.3,0.2,57.2,61.0,0.64,54.18000000000002,0.08000000000000002,10.51,3088.72,69,0.72
369,57.8,0.608,38.82866666666667,0.4182866666666667,44.2,0.0,57.8,61.0,0.64,53.115999999999985,0.08000000000000002,9.91,3098.66,67,0.7
370,59.2,0.622,41.044000000000004,0.44044,46.1,0.2,59.2,61.0,0.64,53.66800000000001,0.08000000000000002,10.38,3109.07,66,0.69
371,58.0,0.61,41.196666666666665,0.4419666666666668,45.5,0.0,58.0,61.0,0.64,53.148,0.08000000000000002,10.17,3119.28,69,0.72
372,57.2,0.6019999999999999,41.91199999999999,0.4491200000000001,47.0,0.0,57.2,61.0,0.64,53.348,0.08000000000000002,9.85,3129.17,68,0.71
373,58.2,0.6120000000000001,40.18866666666666,0.43188666666666675,45.8,0.0,58.2,61.0,0.64,53.732,0.08000000000000002,9.75,3138.96,67,0.7
374,57.8,0.608,39.87266666666667,0.42872666666666664,45.8,0.0,57.8,61.0,0.64,53.92000000000001,0.08000000000000002,9.79,3148.77,67,0.7
375,58.6,0.616,41.97666666666667,0.4497666666666667,45.7,0.0,58.6,61.0,0.64,53.68,0.08000000000000002,9.95,3158.75,68,0.71
376,59.2,0.622,40.833333333333336,0.43833333333333335,45.5,0.0,59.2,61.0,0.64,53.352,0.08000000000000002,10.00,3168.78,66,0.69
377,56.2,0.592,40.0,0.43,45.2,0.0,56.2,61.0,0.64,53.46,0.08000000000000002,9.82,3178.62,70,0.73
378,58.0,0.61,41.07266666666666,0.44072666666666666,46.2,0.0,58.0,61.0,0.64,53.84000000000001,0.08000000000000002,9.93,3188.59,67,0.7
379,58.0,0.6100000000000001,42.65266666666666,0.45652666666666675,46.5,0.0,58.0,61.0,0.64,53.68,0.08000000000000002,10.24,3198.86,67,0.7
380,57.0,0.5999999999999999,40.92933333333334,0.43929333333333337,45.8,0.2,57.0,61.0,0.64,53.70399999999999,0.08000000000000002,9.83,3208.73,69,0.72
381,58.6,0.6159999999999999,41.693333333333335,0.4469333333333333,46.1,0.2,58.6,61.0,0.64,54.12799999999999,0.08000000000000002,9.97,3218.74,67,0.7
382,57.8,0.608,42.21,0.4521,46.9,0.0,57.8,61.0,0.64,53.843999999999994,0.08000000000000002,10.26,3229.02,68,0.71
383,58.8,0.618,40.665333333333336,0.43665333333333334,45.1,0.0,58.8,61.0,0.64,53.812000000000005,0.08000000000000002,9.91,3238.96,68,0.71
384,58.8,0.6180000000000001,42.38666666666666,0.45386666666666664,45.7,0.0,58.8,61.0,0.64,54.004000000000005,0.08000000000000002,10.01,3249.00,70,0.73
385,61.0,0.6399999999999999,42.806,0.45806,45.2,0.4,61.0,61.0,0.64,53.92400000000001,0.08000000000000002,10.08,3259.11,70,0.73
386,58.4,0.6140000000000001,41.349333333333334,0.44349333333333335,45.6,0.0,58.4,61.0,0.64,53.372,0.08000000000000002,10.19,3269.34,68,0.71
387,56.8,0.598,38.498,0.41498,43.0,0.0,56.8,61.0,0.64,52.64,0.08000000000000002,9.45,3278.82,68,0.71
388,56.4,0.5940000000000001,38.938,0.41938,44.0,0.0,56.4,61.0,0.64,53.152,0.08000000000000002,9.61,3288.47,65,0.68
389,56.4,0.594,39.20933333333333,0.4220933333333333,44.2,0.0,56.4,61.0,0.64,53.0,0.08000000000000002,9.71,3298.21,68,0.71
390,56.8,0.5980000000000001,38.757333333333335,0.41757333333333335,44.9,0.0,56.8,61.0,0.64,53.388000000000005,0.08000000000000002,9.74,3307.99,70,0.73
391,56.8,0.5980000000000001,41.104,0.44104000000000004,45.6,0.0,56.8,61.0,0.64,53.391999999999996,0.08000000000000002,9.93,3317.94,69,0.72
392,58.0,0.61,38.54866666666667,0.41548666666666667,43.9,0.0,58.0,61.0,0.64,53.42,0.08000000000000002,9.70,3327.68,68,0.71
393,59.6,0.626,40.49933333333333,0.4349933333333333,45.4,0.0,59.6,61.0,0.64,53.3,0.08000000000000002,10.03,3337.75,67,0.7
394,56.6,0.5960000000000001,39.90466666666667,0.4290466666666667,45.2,0.0,56.6,61.0,0.64,53.367999999999995,0.08000000000000002,9.87,3347.65,76,0.79
395,58.0,0.6100000000000001,40.61933333333333,0.4361933333333333,45.4,0.0,58.0,61.0,0.64,53.47200000000001,0.08000000000000002,10.04,3357.72,70,0.73
396,61.2,0.642,38.84866666666667,0.4184866666666667,44.7,0.0,61.2,61.2,0.642,53.483999999999995,0.08000000000000002,9.71,3367.46,70,0.73
397,57.8,0.608,39.693333333333335,0.4269333333333334,45.2,0.2,57.8,61.2,0.642,53.54,0.08000000000000002,9.72,3377.22,72,0.75
398,57.8,0.608,40.962666666666664,0.43962666666666667,44.8,0.2,57.8,61.2,0.642,53.504,0.08000000000000002,9.68,3386.93,71,0.74
399,59.0,0.62,39.11933333333333,0.42119333333333336,44.6,0.0,59.0,61.2,0.642,53.43200000000001,0.08000000000000002,9.69,3396.66,73,0.76
400,58.0,0.61,39.35333333333333,0.4235333333333334,43.5,0.0,58.0,61.2,0.642,53.272,0.08000000000000002,9.60,3406.30,69,0.72
401,57.6,0.606,38.33533333333333,0.41335333333333335,43.4,0.0,57.6,61.2,0.642,53.06,0.08000000000000002,9.60,3415.93,69,0.72
402,59.2,0.622,39.448,0.42447999999999997,44.2,0.4,59.2,61.2,0.642,53.256,0.08000000000000002,9.54,3425.51,67,0.7
403,57.2,0.602,39.071333333333335,0.42071333333333333,43.8,0.2,57.2,61.2,0.642,52.93199999999999,0.08000000000000002,9.41,3434.95,68,0.71
404,59.6,0.626,40.67066666666667,0.4367066666666667,43.5,0.2,59.6,61.2,0.642,54.312000000000005,0.08000000000000002,9.52,3444.50,70,0.73
405,58.8,0.6180000000000001,40.92133333333334,0.43921333333333334,44.7,0.0,58.8,61.2,0.642,54.132000000000005,0.08000000000000002,9.45,3453.98,72,0.75
406,57.4,0.604,41.37866666666666,0.44378666666666666,45.4,0.0,57.4,61.2,0.642,53.52800000000001,0.08000000000000002,9.58,3463.60,68,0.71
407,59.6,0.6260000000000001,41.653333333333336,0.44653333333333334,46.4,0.0,59.6,61.2,0.642,54.144,0.08000000000000002,9.84,3473.46,71,0.74
408,60.0,0.6300000000000001,42.58733333333333,0.4558733333333334,46.0,0.0,60.0,61.2,0.642,54.792,0.08000000000000002,9.85,3483.34,71,0.74
409,58.4,0.614,42.43666666666667,0.4543666666666667,46.0,0.0,58.4,61.2,0.642,54.628,0.08000000000000002,9.96,3493.33,69,0.72
410,60.0,0.6300000000000001,43.02466666666667,0.4602466666666667,47.0,0.0,60.0,61.2,0.642,54.97599999999999,0.08000000000000002,10.06,3503.43,71,0.74
411,60.4,0.634,42.416666666666664,0.45416666666666666,46.2,0.4,60.4,61.2,0.642,55.16400000000001,0.08000000000000002,9.81,3513.27,73,0.76
412,59.8,0.628,42.25066666666667,0.4525066666666667,45.6,0.0,59.8,61.2,0.642,54.53199999999999,0.08000000000000002,9.80,3523.11,72,0.75
413,60.0,0.63,40.45,0.4345,44.4,0.0,60.0,61.2,0.642,54.75999999999999,0.08000000000000002,9.67,3532.81,72,0.75
414,60.2,0.632,41.29466666666667,0.4429466666666667,44.9,0.2,60.2,61.2,0.642,55.356,0.08000000000000002,9.53,3542.37,72,0.75
415,58.8,0.6180000000000001,43.42666666666667,0.46426666666666677,46.2,0.0,58.8,61.2,0.642,55.272,0.08000000000000002,10.13,3552.53,68,0.71
416,58.6,0.616,42.102000000000004,0.45102000000000003,45.8,0.0,58.6,61.2,0.642,54.592000000000006,0.08000000000000002,9.74,3562.31,71,0.74
417,59.6,0.626,41.362,0.44362000000000007,44.0,0.0,59.6,61.2,0.642,55.047999999999995,0.08000000000000002,9.66,3571.99,70,0.73
418,57.6,0.6060000000000001,39.23066666666667,0.4223066666666667,43.5,0.0,57.6,61.2,0.642,54.036,0.08000000000000002,9.18,3581.21,69,0.72
419,58.8,0.618,39.42133333333333,0.42421333333333333,43.9,0.0,58.8,61.2,0.642,54.507999999999996,0.08000000000000002,9.40,3590.66,70,0.73
420,60.4,0.6340000000000001,39.32266666666666,0.42322666666666664,44.2,0.0,60.4,61.2,0.642,54.227999999999994,0.08000000000000002,9.58,3600.27,70,0.73
421,58.6,0.616,38.672,0.41672000000000003,44.2,0.0,58.6,61.2,0.642,54.368,0.08000000000000002,9.47,3609.77,74,0.77
422,59.8,0.6280000000000001,40.053333333333335,0.4305333333333333,44.9,0.0,59.8,61.2,0.642,54.65599999999999,0.08000000000000002,9.52,3619.32,70,0.73
423,59.2,0.622,41.086,0.44086000000000003,45.2,0.2,59.2,61.2,0.642,54.323999999999984,0.08000000000000002,9.66,3629.01,72,0.75
424,59.8,0.6279999999999999,40.58266666666666,0.43582666666666664,43.9,0.2,59.8,61.2,0.642,54.403999999999996,0.08000000000000002,9.74,3638.77,70,0.73
425,59.8,0.6279999999999999,43.09133333333334,0.46091333333333334,46.599999999999994,4.0,59.8,61.2,0.642,55.008,0.08000000000000002,10.08,3648.88,71,0.74
426,62.2,0.6519999999999999,42.279333333333334,0.4527933333333334,45.8,0.6,62.2,62.2,0.6519999999999999,54.328,0.08000000000000002,9.70,3658.61,71,0.74
427,60.2,0.632,41.901999999999994,0.44902000000000003,46.2,0.2,60.2,62.2,0.6519999999999999,54.71199999999999,0.08000000000000002,10.09,3668.73,70,0.73
428,60.0,0.63,41.54333333333334,0.4454333333333333,45.3,0.0,60.0,62.2,0.6519999999999999,54.48799999999999,0.08000000000000002,9.82,3678.58,69,0.72
429,60.2,0.632,41.854,0.44854000000000005,45.8,0.2,60.2,62.2,0.6519999999999999,54.668,0.08000000000000002,9.73,3688.35,70,0.73
430,60.0,0.63,43.227333333333334,0.46227333333333337,46.8,0.0,60.0,62.2,0.6519999999999999,55.236,0.08000000000000002,9.95,3698.33,69,0.72
431,60.2,0.6319999999999999,43.09533333333333,0.4609533333333333,46.4,0.2,60.2,62.2,0.6519999999999999,55.408,0.08000000000000002,9.99,3708.34,68,0.71
432,60.8,0.638,42.233333333333334,0.4523333333333333,46.4,0.4,60.8,62.2,0.6519999999999999,55.44799999999999,0.08000000000000002,9.91,3718.29,68,0.71
433,59.6,0.626,44.541999999999994,0.47542,47.8,0.2,59.6,62.2,0.6519999999999999,56.21199999999999,0.08000000000000002,10.19,3728.51,69,0.72
434,60.4,0.634,41.831999999999994,0.44832000000000005,46.0,0.0,60.4,62.2,0.6519999999999999,55.908,0.08000000000000002,9.93,3738.47,70,0.73
435,62.4,0.654,42.13066666666667,0.45130666666666663,46.8,0.2,62.4,62.4,0.654,56.132000000000005,0.08000000000000002,9.91,3748.42,70,0.73
436,60.2,0.632,43.72133333333334,0.4672133333333333,49.0,0.4,60.2,62.4,0.654,56.128,0.08000000000000002,10.01,3758.46,69,0.72
437,60.8,0.638,42.23533333333334,0.4523533333333334,46.1,0.2,60.8,62.4,0.654,55.692,0.08000000000000002,9.85,3768.34,70,0.73
438,60.0,0.6300000000000001,42.12533333333334,0.45125333333333323,45.9,0.4,60.0,62.4,0.654,55.864000000000004,0.08000000000000002,9.71,3778.08,67,0.7
439,58.6,0.616,40.096666666666664,0.4309666666666667,45.5,0.0,58.6,62.4,0.654,54.464000000000006,0.08000000000000002,9.56,3787.68,68,0.71
440,60.8,0.638,40.77333333333333,0.4377333333333333,46.8,0.0,60.8,62.4,0.654,56.267999999999994,0.08000000000000002,9.75,3797.46,70,0.73
441,60.2,0.632,41.938,0.44938000000000006,45.6,0.0,60.2,62.4,0.654,55.816,0.08000000000000002,9.91,3807.40,73,0.76
442,60.6,0.636,43.77133333333333,0.4677133333333334,48.9,0.6,60.6,62.4,0.654,56.123999999999995,0.08000000000000002,10.23,3817.67,74,0.77
443,60.2,0.6319999999999999,40.33266666666666,0.43332666666666664,46.2,0.2,60.2,62.4,0.654,55.916000000000004,0.08000000000000002,9.66,3827.36,73,0.76
444,62.4,0.654,41.656000000000006,0.44656000000000007,47.1,0.4,62.4,62.4,0.654,56.052,0.08000000000000002,9.61,3837.00,69,0.72
445,59.4,0.624,41.554,0.44553999999999994,47.5,0.2,59.4,62.4,0.654,56.076,0.08000000000000002,9.96,3846.98,73,0.76
446,59.6,0.626,42.22666666666667,0.4522666666666667,46.3,0.2,59.6,62.4,0.654,56.036,0.08000000000000002,9.84,3856.85,76,0.79
447,60.2,0.6319999999999999,42.580666666666666,0.45580666666666675,47.2,0.8,60.2,62.4,0.654,55.772000000000006,0.08000000000000002,9.86,3866.75,73,0.76
448,60.6,0.6359999999999999,43.05266666666667,0.4605266666666667,47.4,0.2,60.6,62.4,0.654,55.688,0.08000000000000002,10.05,3876.83,70,0.73
449,59.4,0.624,42.35333333333333,0.45353333333333334,47.5,0.2,59.4,62.4,0.654,56.104,0.08000000000000002,10.04,3886.90,69,0.72
450,59.0,0.62,42.43266666666666,0.45432666666666666,47.8,0.2,59.0,62.4,0.654,56.012,0.08000000000000002,9.80,3896.74,70,0.73
451,59.6,0.626,40.962,0.43962,45.0,0.0,59.6,62.4,0.654,55.93200000000001,0.08000000000000002,9.57,3906.34,69,0.72
452,60.8,0.638,44.699333333333335,0.4769933333333334,48.6,0.0,60.8,62.4,0.654,56.68,0.08000000000000002,10.23,3916.60,69,0.72
453,60.8,0.638,44.062000000000005,0.4706199999999999,48.4,0.4,60.8,62.4,0.654,56.83599999999999,0.08000000000000002,10.17,3926.80,71,0.74
454,59.4,0.624,45.01533333333333,0.4801533333333333,47.6,0.6,59.4,62.4,0.654,56.092,0.08000000000000002,10.14,3936.97,71,0.74
455,60.4,0.6340000000000001,44.754000000000005,0.47754,48.0,1.0,60.4,62.4,0.654,56.57599999999999,0.08000000000000002,10.14,3947.15,73,0.76
456,61.8,0.6479999999999999,44.08266666666667,0.4708266666666666,48.7,0.2,61.8,62.4,0.654,56.964000000000006,0.08000000000000002,10.04,3957.22,73,0.76
457,61.0,0.64,45.02,0.4802,49.0,0.0,61.0,62.4,0.654,56.28000000000001,0.08000000000000002,10.46,3967.71,71,0.74
458,61.2,0.642,44.68533333333333,0.47685333333333335,47.7,0.8,61.2,62.4,0.654,56.11600000000001,0.08000000000000002,10.14,3977.88,70,0.73
459,60.0,0.6300000000000001,44.867333333333335,0.47867333333333334,48.0,0.4,60.0,62.4,0.654,56.583999999999996,0.08000000000000002,10.16,3988.08,71,0.74
460,62.2,0.6519999999999999,44.03333333333333,0.4703333333333333,46.9,0.4,62.2,62.4,0.654,56.772,0.08000000000000002,10.45,3998.55,73,0.76
461,60.6,0.6359999999999999,44.27,0.4727,47.5,0.2,60.6,62.4,0.654,56.31199999999999,0.08000000000000002,10.28,4008.86,71,0.74
462,60.2,0.632,44.46733333333333,0.4746733333333334,47.2,0.4,60.2,62.4,0.654,56.232,0.08000000000000002,10.32,4019.22,73,0.76
463,61.4,0.644,46.76533333333333,0.4976533333333333,49.5,1.4,61.4,62.4,0.654,57.371999999999986,0.08000000000000002,10.94,4030.19,68,0.71
464,60.0,0.63,46.88333333333333,0.49883333333333324,49.8,0.4,60.0,62.4,0.654,56.523999999999994,0.08000000000000002,10.62,4040.84,71,0.74
465,60.8,0.638,44.40466666666667,0.47404666666666667,46.599999999999994,0.4,60.8,62.4,0.654,57.224000000000004,0.08000000000000002,10.23,4051.11,73,0.76
466,61.0,0.6399999999999999,45.194,0.48194,48.0,0.8,61.0,62.4,0.654,56.55999999999999,0.08000000000000002,10.35,4061.50,76,0.79
467,59.8,0.628,45.038,0.48038000000000003,48.0,0.8,59.8,62.4,0.654,56.216,0.08000000000000002,10.46,4072.00,68,0.71
468,61.2,0.642,44.98800000000001,0.47988,48.2,0.0,61.2,62.4,0.654,56.52400000000001,0.08000000000000002,10.57,4082.60,70,0.73
469,58.8,0.618,46.135999999999996,0.4913600000000001,48.9,1.2,58.8,62.4,0.654,56.324,0.08000000000000002,11.14,4093.77,72,0.75
470,62.2,0.6519999999999999,44.48199999999999,0.47482,46.6,0.4,62.2,62.4,0.654,56.176,0.08000000000000002,10.52,4104.32,71,0.74
471,59.6,0.626,45.34533333333333,0.48345333333333335,47.6,0.2,59.6,62.4,0.654,56.124,0.08000000000000002,11.05,4115.39,68,0.71
472,60.0,0.6300000000000001,44.723333333333336,0.4772333333333334,48.2,0.6,60.0,62.4,0.654,56.224000000000004,0.08000000000000002,11.14,4126.56,72,0.75
473,61.8,0.6479999999999999,44.656666666666666,0.47656666666666664,49.0,0.4,61.8,62.4,0.654,56.511999999999986,0.08000000000000002,11.16,4137.75,70,0.73
474,60.4,0.6340000000000001,43.61933333333334,0.46619333333333335,47.2,0.0,60.4,62.4,0.654,56.144000000000005,0.08000000000000002,10.91,4148.69,70,0.73
475,60.4,0.6340000000000001,44.20066666666667,0.4720066666666667,47.8,0.4,60.4,62.4,0.654,56.079999999999984,0.08000000000000002,11.04,4159.76,70,0.73
476,61.8,0.648,44.117333333333335,0.47117333333333333,48.6,0.0,61.8,62.4,0.654,56.232000000000006,0.08000000000000002,11.31,4171.10,70,0.73
477,59.6,0.626,42.845333333333336,0.4584533333333333,47.2,0.0,59.6,62.4,0.654,56.4,0.08000000000000002,10.66,4181.79,71,0.74
478,62.2,0.652,43.678,0.46678,48.4,0.0,62.2,62.4,0.654,56.63999999999999,0.08000000000000002,10.92,4192.73,69,0.72
479,61.8,0.648,42.13,0.4513,48.3,0.2,61.8,62.4,0.654,56.891999999999996,0.08000000000000002,10.94,4203.70,69,0.72
480,60.0,0.63,45.39533333333333,0.48395333333333324,49.0,0.4,60.0,62.4,0.654,56.784,0.08000000000000002,11.11,4214.84,71,0.74
