event,step,episodes,episode_steps,episode_score,death_reason,episode_length,avg_score,avg_loss,best_score,replay_size,eval_score,eval_score_median,eval_score_max,eval_reward,eval_avg_length,eval_max_length,eval_death_self,eval_death_wall,eval_death_timeout,best_eval
episode,37699,768,50,0,timeout,2,,,5,37699,,,,,,,,,,
episode,37787,769,88,1,timeout,3,,,5,37787,,,,,,,,,,
episode,37863,770,76,3,self,5,,,5,37863,,,,,,,,,,
episode,37913,771,50,0,timeout,2,,,5,37913,,,,,,,,,,
train,38000,771,,,,,1.52,0.6456650283932686,5,38000,,,,,,,,,,
episode,38031,772,118,2,timeout,4,,,5,38031,,,,,,,,,,
episode,38140,773,109,4,self,6,,,5,38140,,,,,,,,,,
episode,38190,774,50,0,timeout,2,,,5,38190,,,,,,,,,,
episode,38276,775,86,1,timeout,3,,,5,38276,,,,,,,,,,
episode,38407,776,131,5,self,7,,,5,38407,,,,,,,,,,
episode,38535,777,128,2,timeout,4,,,5,38535,,,,,,,,,,
episode,38579,778,44,4,self,6,,,5,38579,,,,,,,,,,
episode,38580,779,1,0,wall,2,,,5,38580,,,,,,,,,,
episode,38633,780,53,3,self,5,,,5,38633,,,,,,,,,,
episode,38683,781,50,3,self,5,,,5,38683,,,,,,,,,,
episode,38729,782,46,3,self,5,,,5,38729,,,,,,,,,,
episode,38779,783,50,4,self,6,,,5,38779,,,,,,,,,,
episode,38829,784,50,4,self,6,,,5,38829,,,,,,,,,,
episode,38879,785,50,0,timeout,2,,,5,38879,,,,,,,,,,
episode,38929,786,50,0,timeout,2,,,5,38929,,,,,,,,,,
episode,38979,787,50,0,timeout,2,,,5,38979,,,,,,,,,,
episode,39029,788,50,0,timeout,2,,,5,39029,,,,,,,,,,
episode,39094,789,65,5,self,7,,,5,39094,,,,,,,,,,
episode,39144,790,50,0,timeout,2,,,5,39144,,,,,,,,,,
episode,39282,791,138,3,self,5,,,5,39282,,,,,,,,,,
episode,39332,792,50,0,timeout,2,,,5,39332,,,,,,,,,,
episode,39449,793,117,3,self,5,,,5,39449,,,,,,,,,,
episode,39554,794,105,1,timeout,3,,,5,39554,,,,,,,,,,
episode,39672,795,118,4,self,6,,,5,39672,,,,,,,,,,
episode,39725,796,53,3,wall,5,,,5,39725,,,,,,,,,,
episode,39775,797,50,0,timeout,2,,,5,39775,,,,,,,,,,
episode,39925,798,150,2,timeout,4,,,5,39925,,,,,,,,,,
train,40000,798,,,,,1.75,0.6568224908411503,5,40000,,,,,,,,,,
eval,40000,798,,,,,,,5,,0.949999988079071,0.5,4,3.8016676902770996,2.950000047683716,6,4,2,14,0.949999988079071
episode,40034,799,109,3,self,5,,,5,40034,,,,,,,,,,
episode,40121,800,87,1,timeout,3,,,5,40121,,,,,,,,,,
episode,40171,801,50,3,self,5,,,5,40171,,,,,,,,,,
episode,40221,802,50,0,timeout,2,,,5,40221,,,,,,,,,,
episode,40318,803,97,4,self,6,,,5,40318,,,,,,,,,,
episode,40368,804,50,0,timeout,2,,,5,40368,,,,,,,,,,
episode,40512,805,144,5,self,7,,,5,40512,,,,,,,,,,
episode,40523,806,11,1,wall,3,,,5,40523,,,,,,,,,,
episode,40573,807,50,0,timeout,2,,,5,40573,,,,,,,,,,
episode,40597,808,24,3,self,5,,,5,40597,,,,,,,,,,
episode,40679,809,82,1,timeout,3,,,5,40679,,,,,,,,,,
episode,40727,810,48,3,self,5,,,5,40727,,,,,,,,,,
episode,40812,811,85,1,timeout,3,,,5,40812,,,,,,,,,,
episode,40882,812,70,3,self,5,,,5,40882,,,,,,,,,,
episode,40981,813,99,3,self,5,,,5,40981,,,,,,,,,,
episode,41070,814,89,1,timeout,3,,,5,41070,,,,,,,,,,
episode,41120,815,50,0,timeout,2,,,5,41120,,,,,,,,,,
episode,41166,816,46,3,self,5,,,5,41166,,,,,,,,,,
episode,41298,817,132,2,timeout,4,,,5,41298,,,,,,,,,,
episode,41377,818,79,3,self,5,,,5,41377,,,,,,,,,,
episode,41514,819,137,2,timeout,4,,,5,41514,,,,,,,,,,
episode,41564,820,50,0,timeout,2,,,5,41564,,,,,,,,,,
episode,41614,821,50,0,timeout,2,,,5,41614,,,,,,,,,,
episode,41698,822,84,1,timeout,3,,,5,41698,,,,,,,,,,
episode,41731,823,33,6,self,8,,,6,41731,,,,,,,,,,
episode,41781,824,50,0,timeout,2,,,6,41781,,,,,,,,,,
episode,41839,825,58,3,self,5,,,6,41839,,,,,,,,,,
episode,41890,826,51,3,self,5,,,6,41890,,,,,,,,,,
episode,41923,827,33,4,self,6,,,6,41923,,,,,,,,,,
episode,41973,828,50,0,timeout,2,,,6,41973,,,,,,,,,,
train,42000,828,,,,,1.86,0.7036934544146061,6,42000,,,,,,,,,,
episode,42073,829,100,3,self,5,,,6,42073,,,,,,,,,,
episode,42123,830,50,0,timeout,2,,,6,42123,,,,,,,,,,
episode,42191,831,68,3,self,5,,,6,42191,,,,,,,,,,
episode,42241,832,50,0,timeout,2,,,6,42241,,,,,,,,,,
episode,42385,833,144,2,timeout,4,,,6,42385,,,,,,,,,,
episode,42435,834,50,0,timeout,2,,,6,42435,,,,,,,,,,
episode,42526,835,91,1,timeout,3,,,6,42526,,,,,,,,,,
episode,42611,836,85,5,self,7,,,6,42611,,,,,,,,,,
episode,42681,837,70,3,self,5,,,6,42681,,,,,,,,,,
episode,42841,838,160,2,timeout,4,,,6,42841,,,,,,,,,,
episode,42967,839,126,2,timeout,4,,,6,42967,,,,,,,,,,
episode,43017,840,50,0,timeout,2,,,6,43017,,,,,,,,,,
episode,43133,841,116,2,timeout,4,,,6,43133,,,,,,,,,,
episode,43162,842,29,3,self,5,,,6,43162,,,,,,,,,,
episode,43212,843,50,0,timeout,2,,,6,43212,,,,,,,,,,
episode,43292,844,80,1,timeout,3,,,6,43292,,,,,,,,,,
episode,43342,845,50,0,timeout,2,,,6,43342,,,,,,,,,,
episode,43392,846,50,0,timeout,2,,,6,43392,,,,,,,,,,
episode,43469,847,77,1,timeout,3,,,6,43469,,,,,,,,,,
episode,43500,848,31,3,self,5,,,6,43500,,,,,,,,,,
episode,43570,849,70,4,self,6,,,6,43570,,,,,,,,,,
episode,43620,850,50,0,timeout,2,,,6,43620,,,,,,,,,,
episode,43670,851,50,0,timeout,2,,,6,43670,,,,,,,,,,
episode,43715,852,45,3,self,5,,,6,43715,,,,,,,,,,
episode,43814,853,99,5,self,7,,,6,43814,,,,,,,,,,
episode,43864,854,50,0,timeout,2,,,6,43864,,,,,,,,,,
episode,43914,855,50,0,timeout,2,,,6,43914,,,,,,,,,,
episode,43968,856,54,3,self,5,,,6,43968,,,,,,,,,,
train,44000,856,,,,,1.89,0.6823683014512062,6,44000,,,,,,,,,,
episode,44038,857,70,4,self,6,,,6,44038,,,,,,,,,,
episode,44089,858,51,4,self,6,,,6,44089,,,,,,,,,,
episode,44139,859,50,0,timeout,2,,,6,44139,,,,,,,,,,
episode,44189,860,50,0,timeout,2,,,6,44189,,,,,,,,,,
episode,44284,861,95,4,self,6,,,6,44284,,,,,,,,,,
episode,44397,862,113,2,timeout,4,,,6,44397,,,,,,,,,,
episode,44480,863,83,1,timeout,3,,,6,44480,,,,,,,,,,
episode,44593,864,113,3,self,5,,,6,44593,,,,,,,,,,
episode,44712,865,119,2,timeout,4,,,6,44712,,,,,,,,,,
episode,44792,866,80,4,self,6,,,6,44792,,,,,,,,,,
episode,44842,867,50,0,timeout,2,,,6,44842,,,,,,,,,,
episode,44892,868,50,0,timeout,2,,,6,44892,,,,,,,,,,
episode,45007,869,115,3,self,5,,,6,45007,,,,,,,,,,
episode,45090,870,83,1,timeout,3,,,6,45090,,,,,,,,,,
episode,45140,871,50,0,timeout,2,,,6,45140,,,,,,,,,,
episode,45233,872,93,5,wall,7,,,6,45233,,,,,,,,,,
episode,45283,873,50,0,timeout,2,,,6,45283,,,,,,,,,,
episode,45333,874,50,0,timeout,2,,,6,45333,,,,,,,,,,
episode,45334,875,1,0,wall,2,,,6,45334,,,,,,,,,,
episode,45386,876,52,4,self,6,,,6,45386,,,,,,,,,,
episode,45446,877,60,5,self,7,,,6,45446,,,,,,,,,,
episode,45565,878,119,2,timeout,4,,,6,45565,,,,,,,,,,
episode,45615,879,50,0,timeout,2,,,6,45615,,,,,,,,,,
episode,45649,880,34,3,self,5,,,6,45649,,,,,,,,,,
episode,45699,881,50,0,timeout,2,,,6,45699,,,,,,,,,,
episode,45776,882,77,1,timeout,3,,,6,45776,,,,,,,,,,
episode,45843,883,67,3,self,5,,,6,45843,,,,,,,,,,
episode,45893,884,50,3,self,5,,,6,45893,,,,,,,,,,
episode,45987,885,94,4,self,6,,,6,45987,,,,,,,,,,
train,46000,885,,,,,1.84,0.7537843352556228,6,46000,,,,,,,,,,
episode,46067,886,80,3,self,5,,,6,46067,,,,,,,,,,
episode,46078,887,11,1,wall,3,,,6,46078,,,,,,,,,,
episode,46139,888,61,4,self,6,,,6,46139,,,,,,,,,,
episode,46196,889,57,3,self,5,,,6,46196,,,,,,,,,,
episode,46246,890,50,0,timeout,2,,,6,46246,,,,,,,,,,
episode,46315,891,69,3,self,5,,,6,46315,,,,,,,,,,
episode,46418,892,103,3,wall,5,,,6,46418,,,,,,,,,,
episode,46478,893,60,4,self,6,,,6,46478,,,,,,,,,,
episode,46559,894,81,6,self,8,,,6,46559,,,,,,,,,,
episode,46643,895,84,4,self,6,,,6,46643,,,,,,,,,,
episode,46693,896,50,0,timeout,2,,,6,46693,,,,,,,,,,
episode,46790,897,97,1,timeout,3,,,6,46790,,,,,,,,,,
episode,46840,898,50,0,timeout,2,,,6,46840,,,,,,,,,,
episode,46890,899,50,0,timeout,2,,,6,46890,,,,,,,,,,
episode,47049,900,159,5,self,7,,,6,47049,,,,,,,,,,
episode,47131,901,82,1,timeout,3,,,6,47131,,,,,,,,,,
episode,47151,902,20,3,self,5,,,6,47151,,,,,,,,,,
episode,47215,903,64,4,self,6,,,6,47215,,,,,,,,,,
episode,47260,904,45,0,wall,2,,,6,47260,,,,,,,,,,
episode,47343,905,83,6,self,8,,,6,47343,,,,,,,,,,
episode,47393,906,50,0,timeout,2,,,6,47393,,,,,,,,,,
episode,47484,907,91,1,timeout,3,,,6,47484,,,,,,,,,,
episode,47564,908,80,1,timeout,3,,,6,47564,,,,,,,,,,
episode,47614,909,50,3,self,5,,,6,47614,,,,,,,,,,
episode,47666,910,52,4,self,6,,,6,47666,,,,,,,,,,
episode,47748,911,82,1,timeout,3,,,6,47748,,,,,,,,,,
episode,47832,912,84,1,timeout,3,,,6,47832,,,,,,,,,,
episode,47882,913,50,0,timeout,2,,,6,47882,,,,,,,,,,
train,48000,913,,,,,1.94,0.7384330569207669,6,48000,,,,,,,,,,
episode,48001,914,119,2,timeout,4,,,6,48001,,,,,,,,,,
episode,48051,915,50,0,timeout,2,,,6,48051,,,,,,,,,,
episode,48101,916,50,0,timeout,2,,,6,48101,,,,,,,,,,
episode,48151,917,50,0,timeout,2,,,6,48151,,,,,,,,,,
episode,48201,918,50,0,timeout,2,,,6,48201,,,,,,,,,,
episode,48238,919,37,3,self,5,,,6,48238,,,,,,,,,,
episode,48288,920,50,0,timeout,2,,,6,48288,,,,,,,,,,
episode,48300,921,12,1,wall,3,,,6,48300,,,,,,,,,,
episode,48390,922,90,1,timeout,3,,,6,48390,,,,,,,,,,
episode,48473,923,83,4,self,6,,,6,48473,,,,,,,,,,
episode,48603,924,130,2,timeout,4,,,6,48603,,,,,,,,,,
episode,48667,925,64,3,self,5,,,6,48667,,,,,,,,,,
episode,48760,926,93,1,timeout,3,,,6,48760,,,,,,,,,,
episode,48792,927,32,3,self,5,,,6,48792,,,,,,,,,,
episode,48842,928,50,0,timeout,2,,,6,48842,,,,,,,,,,
episode,48892,929,50,0,timeout,2,,,6,48892,,,,,,,,,,
episode,48942,930,50,0,timeout,2,,,6,48942,,,,,,,,,,
episode,48972,931,30,3,self,5,,,6,48972,,,,,,,,,,
episode,49054,932,82,7,self,9,,,7,49054,,,,,,,,,,
episode,49151,933,97,3,self,5,,,7,49151,,,,,,,,,,
episode,49265,934,114,2,timeout,4,,,7,49265,,,,,,,,,,
episode,49360,935,95,5,self,7,,,7,49360,,,,,,,,,,
episode,49487,936,127,3,self,5,,,7,49487,,,,,,,,,,
episode,49537,937,50,0,timeout,2,,,7,49537,,,,,,,,,,
episode,49591,938,54,3,self,5,,,7,49591,,,,,,,,,,
episode,49641,939,50,0,timeout,2,,,7,49641,,,,,,,,,,
episode,49644,940,3,0,wall,2,,,7,49644,,,,,,,,,,
episode,49673,941,29,3,self,5,,,7,49673,,,,,,,,,,
episode,49715,942,42,3,self,5,,,7,49715,,,,,,,,,,
episode,49776,943,61,3,self,5,,,7,49776,,,,,,,,,,
episode,49812,944,36,3,self,5,,,7,49812,,,,,,,,,,
episode,49837,945,25,3,self,5,,,7,49837,,,,,,,,,,
episode,49870,946,33,1,wall,3,,,7,49870,,,,,,,,,,
episode,49999,947,129,2,timeout,4,,,7,49999,,,,,,,,,,
train,50000,947,,,,,2.02,0.8273715424537659,7,50000,,,,,,,,,,
eval,50000,947,,,,,,,7,,1.600000023841858,1.0,5,15.898490905761719,3.5999999046325684,7,5,1,14,1.600000023841858
episode,50057,948,58,5,self,7,,,7,50057,,,,,,,,,,
episode,50117,949,60,1,wall,3,,,7,50117,,,,,,,,,,
episode,50167,950,50,0,timeout,2,,,7,50167,,,,,,,,,,
episode,50304,951,137,3,self,5,,,7,50304,,,,,,,,,,
episode,50394,952,90,1,timeout,3,,,7,50394,,,,,,,,,,
episode,50474,953,80,1,timeout,3,,,7,50474,,,,,,,,,,
episode,50581,954,107,5,self,7,,,7,50581,,,,,,,,,,
episode,50626,955,45,3,self,5,,,7,50626,,,,,,,,,,
episode,50710,956,84,1,timeout,3,,,7,50710,,,,,,,,,,
episode,50767,957,57,3,self,5,,,7,50767,,,,,,,,,,
episode,50818,958,51,4,self,6,,,7,50818,,,,,,,,,,
episode,50835,959,17,2,wall,4,,,7,50835,,,,,,,,,,
episode,50877,960,42,3,self,5,,,7,50877,,,,,,,,,,
episode,50921,961,44,3,self,5,,,7,50921,,,,,,,,,,
episode,51005,962,84,1,timeout,3,,,7,51005,,,,,,,,,,
episode,51069,963,64,3,self,5,,,7,51069,,,,,,,,,,
episode,51134,964,65,3,self,5,,,7,51134,,,,,,,,,,
episode,51184,965,50,0,timeout,2,,,7,51184,,,,,,,,,,
episode,51219,966,35,3,self,5,,,7,51219,,,,,,,,,,
episode,51261,967,42,3,self,5,,,7,51261,,,,,,,,,,
episode,51371,968,110,1,timeout,3,,,7,51371,,,,,,,,,,
episode,51471,969,100,4,self,6,,,7,51471,,,,,,,,,,
episode,51472,970,1,0,wall,2,,,7,51472,,,,,,,,,,
episode,51522,971,50,0,timeout,2,,,7,51522,,,,,,,,,,
episode,51576,972,54,4,self,6,,,7,51576,,,,,,,,,,
episode,51623,973,47,3,self,5,,,7,51623,,,,,,,,,,
episode,51669,974,46,3,wall,5,,,7,51669,,,,,,,,,,
episode,51727,975,58,5,self,7,,,7,51727,,,,,,,,,,
episode,51890,976,163,3,timeout,5,,,7,51890,,,,,,,,,,
episode,51971,977,81,3,wall,5,,,7,51971,,,,,,,,,,
train,52000,977,,,,,2.16,0.8021074160933495,7,52000,,,,,,,,,,
episode,52010,978,39,2,wall,4,,,7,52010,,,,,,,,,,
episode,52077,979,67,4,self,6,,,7,52077,,,,,,,,,,
episode,52212,980,135,3,self,5,,,7,52212,,,,,,,,,,
episode,52302,981,90,5,self,7,,,7,52302,,,,,,,,,,
episode,52352,982,50,0,timeout,2,,,7,52352,,,,,,,,,,
episode,52374,983,22,3,self,5,,,7,52374,,,,,,,,,,
episode,52424,984,50,0,timeout,2,,,7,52424,,,,,,,,,,
episode,52474,985,50,0,timeout,2,,,7,52474,,,,,,,,,,
episode,52517,986,43,3,self,5,,,7,52517,,,,,,,,,,
episode,52557,987,40,3,self,5,,,7,52557,,,,,,,,,,
episode,52584,988,27,3,self,5,,,7,52584,,,,,,,,,,
episode,52706,989,122,3,self,5,,,7,52706,,,,,,,,,,
episode,52867,990,161,2,timeout,4,,,7,52867,,,,,,,,,,
episode,52926,991,59,4,self,6,,,7,52926,,,,,,,,,,
episode,52984,992,58,5,self,7,,,7,52984,,,,,,,,,,
episode,53026,993,42,4,self,6,,,7,53026,,,,,,,,,,
episode,53071,994,45,3,self,5,,,7,53071,,,,,,,,,,
episode,53163,995,92,3,self,5,,,7,53163,,,,,,,,,,
episode,53214,996,51,3,self,5,,,7,53214,,,,,,,,,,
episode,53264,997,50,0,timeout,2,,,7,53264,,,,,,,,,,
episode,53366,998,102,1,timeout,3,,,7,53366,,,,,,,,,,
episode,53404,999,38,3,self,5,,,7,53404,,,,,,,,,,
episode,53529,1000,125,4,self,6,,,7,53529,,,,,,,,,,
episode,53562,1001,33,3,self,5,,,7,53562,,,,,,,,,,
episode,53594,1002,32,2,wall,4,,,7,53594,,,,,,,,,,
episode,53709,1003,115,2,timeout,4,,,7,53709,,,,,,,,,,
episode,53773,1004,64,3,self,5,,,7,53773,,,,,,,,,,
episode,53817,1005,44,3,self,5,,,7,53817,,,,,,,,,,
episode,53892,1006,75,4,self,6,,,7,53892,,,,,,,,,,
episode,53963,1007,71,4,self,6,,,7,53963,,,,,,,,,,
train,54000,1007,,,,,2.3,0.8394767615199089,7,54000,,,,,,,,,,
episode,54052,1008,89,4,self,6,,,7,54052,,,,,,,,,,
episode,54072,1009,20,1,wall,3,,,7,54072,,,,,,,,,,
episode,54122,1010,50,0,timeout,2,,,7,54122,,,,,,,,,,
episode,54140,1011,18,1,wall,3,,,7,54140,,,,,,,,,,
episode,54248,1012,108,2,timeout,4,,,7,54248,,,,,,,,,,
episode,54324,1013,76,1,timeout,3,,,7,54324,,,,,,,,,,
episode,54410,1014,86,3,self,5,,,7,54410,,,,,,,,,,
episode,54460,1015,50,0,timeout,2,,,7,54460,,,,,,,,,,
episode,54510,1016,50,0,timeout,2,,,7,54510,,,,,,,,,,
episode,54612,1017,102,4,self,6,,,7,54612,,,,,,,,,,
episode,54656,1018,44,4,self,6,,,7,54656,,,,,,,,,,
episode,54690,1019,34,3,self,5,,,7,54690,,,,,,,,,,
episode,54902,1020,212,5,self,7,,,7,54902,,,,,,,,,,
episode,55017,1021,115,6,self,8,,,7,55017,,,,,,,,,,
episode,55063,1022,46,3,self,5,,,7,55063,,,,,,,,,,
episode,55100,1023,37,4,self,6,,,7,55100,,,,,,,,,,
episode,55174,1024,74,5,self,7,,,7,55174,,,,,,,,,,
episode,55265,1025,91,4,self,6,,,7,55265,,,,,,,,,,
episode,55317,1026,52,4,self,6,,,7,55317,,,,,,,,,,
episode,55401,1027,84,4,self,6,,,7,55401,,,,,,,,,,
episode,55442,1028,41,3,self,5,,,7,55442,,,,,,,,,,
episode,55492,1029,50,0,timeout,2,,,7,55492,,,,,,,,,,
episode,55612,1030,120,2,timeout,4,,,7,55612,,,,,,,,,,
episode,55683,1031,71,3,self,5,,,7,55683,,,,,,,,,,
episode,55740,1032,57,5,self,7,,,7,55740,,,,,,,,,,
episode,55813,1033,73,4,self,6,,,7,55813,,,,,,,,,,
episode,55922,1034,109,7,self,9,,,7,55922,,,,,,,,,,
train,56000,1034,,,,,2.67,0.9191745647788048,7,56000,,,,,,,,,,
episode,56008,1035,86,4,self,6,,,7,56008,,,,,,,,,,
episode,56058,1036,50,0,timeout,2,,,7,56058,,,,,,,,,,
episode,56108,1037,50,4,self,6,,,7,56108,,,,,,,,,,
episode,56151,1038,43,3,self,5,,,7,56151,,,,,,,,,,
episode,56236,1039,85,3,self,5,,,7,56236,,,,,,,,,,
episode,56267,1040,31,3,self,5,,,7,56267,,,,,,,,,,
episode,56316,1041,49,3,self,5,,,7,56316,,,,,,,,,,
episode,56389,1042,73,5,self,7,,,7,56389,,,,,,,,,,
episode,56512,1043,123,2,timeout,4,,,7,56512,,,,,,,,,,
episode,56513,1044,1,0,wall,2,,,7,56513,,,,,,,,,,
episode,56562,1045,49,3,self,5,,,7,56562,,,,,,,,,,
episode,56602,1046,40,3,self,5,,,7,56602,,,,,,,,,,
episode,56716,1047,114,5,self,7,,,7,56716,,,,,,,,,,
episode,56807,1048,91,6,self,8,,,7,56807,,,,,,,,,,
episode,56917,1049,110,8,self,10,,,8,56917,,,,,,,,,,
episode,56942,1050,25,3,self,5,,,8,56942,,,,,,,,,,
episode,56992,1051,50,0,timeout,2,,,8,56992,,,,,,,,,,
episode,57030,1052,38,3,self,5,,,8,57030,,,,,,,,,,
episode,57090,1053,60,7,self,9,,,8,57090,,,,,,,,,,
episode,57175,1054,85,6,self,8,,,8,57175,,,,,,,,,,
episode,57228,1055,53,4,self,6,,,8,57228,,,,,,,,,,
episode,57343,1056,115,2,timeout,4,,,8,57343,,,,,,,,,,
episode,57412,1057,69,3,self,5,,,8,57412,,,,,,,,,,
episode,57462,1058,50,0,timeout,2,,,8,57462,,,,,,,,,,
episode,57506,1059,44,4,self,6,,,8,57506,,,,,,,,,,
episode,57595,1060,89,4,self,6,,,8,57595,,,,,,,,,,
episode,57636,1061,41,3,self,5,,,8,57636,,,,,,,,,,
episode,57678,1062,42,4,self,6,,,8,57678,,,,,,,,,,
episode,57705,1063,27,3,self,5,,,8,57705,,,,,,,,,,
episode,57775,1064,70,5,self,7,,,8,57775,,,,,,,,,,
episode,57825,1065,50,0,timeout,2,,,8,57825,,,,,,,,,,
episode,57873,1066,48,4,self,6,,,8,57873,,,,,,,,,,
episode,57924,1067,51,3,self,5,,,8,57924,,,,,,,,,,
episode,57970,1068,46,3,self,5,,,8,57970,,,,,,,,,,
train,58000,1068,,,,,3.02,0.9148240548372268,8,58000,,,,,,,,,,
episode,58042,1069,72,4,self,6,,,8,58042,,,,,,,,,,
episode,58126,1070,84,1,timeout,3,,,8,58126,,,,,,,,,,
episode,58176,1071,50,3,self,5,,,8,58176,,,,,,,,,,
episode,58256,1072,80,1,timeout,3,,,8,58256,,,,,,,,,,
episode,58305,1073,49,3,self,5,,,8,58305,,,,,,,,,,
episode,58355,1074,50,0,timeout,2,,,8,58355,,,,,,,,,,
episode,58424,1075,69,4,self,6,,,8,58424,,,,,,,,,,
episode,58452,1076,28,3,self,5,,,8,58452,,,,,,,,,,
episode,58515,1077,63,3,self,5,,,8,58515,,,,,,,,,,
episode,58565,1078,50,0,timeout,2,,,8,58565,,,,,,,,,,
episode,58649,1079,84,1,timeout,3,,,8,58649,,,,,,,,,,
episode,58719,1080,70,3,self,5,,,8,58719,,,,,,,,,,
episode,58843,1081,124,2,timeout,4,,,8,58843,,,,,,,,,,
episode,58927,1082,84,4,self,6,,,8,58927,,,,,,,,,,
episode,59003,1083,76,5,self,7,,,8,59003,,,,,,,,,,
episode,59125,1084,122,4,self,6,,,8,59125,,,,,,,,,,
episode,59246,1085,121,7,self,9,,,8,59246,,,,,,,,,,
episode,59345,1086,99,6,self,8,,,8,59345,,,,,,,,,,
episode,59371,1087,26,3,self,5,,,8,59371,,,,,,,,,,
episode,59427,1088,56,3,self,5,,,8,59427,,,,,,,,,,
episode,59525,1089,98,8,self,10,,,8,59525,,,,,,,,,,
episode,59571,1090,46,5,self,7,,,8,59571,,,,,,,,,,
episode,59592,1091,21,3,self,5,,,8,59592,,,,,,,,,,
episode,59660,1092,68,3,self,5,,,8,59660,,,,,,,,,,
episode,59689,1093,29,4,self,6,,,8,59689,,,,,,,,,,
episode,59746,1094,57,3,self,5,,,8,59746,,,,,,,,,,
episode,59834,1095,88,1,timeout,3,,,8,59834,,,,,,,,,,
episode,59913,1096,79,4,wall,6,,,8,59913,,,,,,,,,,
episode,59942,1097,29,3,wall,5,,,8,59942,,,,,,,,,,
episode,59985,1098,43,4,self,6,,,8,59985,,,,,,,,,,
train,60000,1098,,,,,3.21,0.9642279720306397,8,60000,,,,,,,,,,
eval,60000,1098,,,,,,,8,,2.700000047683716,3.0,6,50.028907775878906,4.699999809265137,8,13,0,7,2.700000047683716
episode,60011,1099,26,3,self,5,,,8,60011,,,,,,,,,,
episode,60055,1100,44,5,self,7,,,8,60055,,,,,,,,,,
episode,60095,1101,40,4,self,6,,,8,60095,,,,,,,,,,
episode,60162,1102,67,4,self,6,,,8,60162,,,,,,,,,,
episode,60245,1103,83,3,self,5,,,8,60245,,,,,,,,,,
episode,60282,1104,37,5,self,7,,,8,60282,,,,,,,,,,
episode,60372,1105,90,6,self,8,,,8,60372,,,,,,,,,,
episode,60457,1106,85,5,self,7,,,8,60457,,,,,,,,,,
episode,60484,1107,27,3,self,5,,,8,60484,,,,,,,,,,
episode,60615,1108,131,2,timeout,4,,,8,60615,,,,,,,,,,
episode,60640,1109,25,3,self,5,,,8,60640,,,,,,,,,,
episode,60664,1110,24,3,self,5,,,8,60664,,,,,,,,,,
episode,60700,1111,36,3,self,5,,,8,60700,,,,,,,,,,
episode,60806,1112,106,4,self,6,,,8,60806,,,,,,,,,,
episode,60891,1113,85,7,self,9,,,8,60891,,,,,,,,,,
episode,60936,1114,45,3,self,5,,,8,60936,,,,,,,,,,
episode,60971,1115,35,3,self,5,,,8,60971,,,,,,,,,,
episode,61021,1116,50,4,self,6,,,8,61021,,,,,,,,,,
episode,61095,1117,74,5,self,7,,,8,61095,,,,,,,,,,
episode,61169,1118,74,5,self,7,,,8,61169,,,,,,,,,,
episode,61276,1119,107,5,self,7,,,8,61276,,,,,,,,,,
episode,61324,1120,48,3,self,5,,,8,61324,,,,,,,,,,
episode,61378,1121,54,3,self,5,,,8,61378,,,,,,,,,,
episode,61451,1122,73,7,self,9,,,8,61451,,,,,,,,,,
episode,61473,1123,22,3,self,5,,,8,61473,,,,,,,,,,
episode,61535,1124,62,5,self,7,,,8,61535,,,,,,,,,,
episode,61603,1125,68,3,self,5,,,8,61603,,,,,,,,,,
episode,61619,1126,16,3,self,5,,,8,61619,,,,,,,,,,
episode,61676,1127,57,7,self,9,,,8,61676,,,,,,,,,,
episode,61706,1128,30,3,self,5,,,8,61706,,,,,,,,,,
episode,61767,1129,61,6,self,8,,,8,61767,,,,,,,,,,
episode,61810,1130,43,3,self,5,,,8,61810,,,,,,,,,,
episode,61835,1131,25,4,self,6,,,8,61835,,,,,,,,,,
episode,61872,1132,37,3,self,5,,,8,61872,,,,,,,,,,
episode,61908,1133,36,3,self,5,,,8,61908,,,,,,,,,,
episode,61977,1134,69,4,self,6,,,8,61977,,,,,,,,,,
train,62000,1134,,,,,3.56,1.0379233419895173,8,62000,,,,,,,,,,
episode,62018,1135,41,3,self,5,,,8,62018,,,,,,,,,,
episode,62124,1136,106,3,self,5,,,8,62124,,,,,,,,,,
episode,62180,1137,56,3,self,5,,,8,62180,,,,,,,,,,
episode,62223,1138,43,6,self,8,,,8,62223,,,,,,,,,,
episode,62285,1139,62,4,self,6,,,8,62285,,,,,,,,,,
episode,62381,1140,96,1,timeout,3,,,8,62381,,,,,,,,,,
episode,62419,1141,38,3,self,5,,,8,62419,,,,,,,,,,
episode,62479,1142,60,5,self,7,,,8,62479,,,,,,,,,,
episode,62526,1143,47,4,self,6,,,8,62526,,,,,,,,,,
episode,62630,1144,104,7,self,9,,,8,62630,,,,,,,,,,
episode,62698,1145,68,3,self,5,,,8,62698,,,,,,,,,,
episode,62764,1146,66,5,self,7,,,8,62764,,,,,,,,,,
episode,62844,1147,80,1,timeout,3,,,8,62844,,,,,,,,,,
episode,62892,1148,48,3,self,5,,,8,62892,,,,,,,,,,
episode,62974,1149,82,5,self,7,,,8,62974,,,,,,,,,,
episode,63051,1150,77,3,self,5,,,8,63051,,,,,,,,,,
episode,63136,1151,85,5,self,7,,,8,63136,,,,,,,,,,
episode,63186,1152,50,0,timeout,2,,,8,63186,,,,,,,,,,
